,date_time,Food - Index (1982-1984=100),Food - Pct_Change (Yearly),Food - Pct_Change (Monthly)
317,1993-06-01,135.8,4.06130268199234,0.22140221402215943
318,1993-07-01,136.0,4.214559386973171,0.14727540500736325
319,1993-08-01,136.1,4.0519877675840865,0.07352941176470562
320,1993-09-01,136.0,3.264996203492787,-0.07347538574576928
321,1993-10-01,136.7,3.796507213363709,0.5147058823529393
322,1993-11-01,137.1,4.100227790432798,0.2926115581565414
323,1993-12-01,136.8,3.6363636363636376,-0.2188183807439681
324,1994-01-01,137.2,3.157894736842093,0.29239766081869956
325,1994-02-01,137.3,3.1555221637866504,0.07288629737611796
326,1994-03-01,137.2,2.3880597014925398,-0.0728332119446673
327,1994-04-01,137.6,1.5498154981549828,0.291545189504383
328,1994-05-01,137.6,1.5498154981549828,0.0
329,1994-06-01,137.7,1.3991163475699286,0.07267441860465684
330,1994-07-01,137.4,1.0294117647058787,-0.2178649237472685
331,1994-08-01,137.2,0.8082292432035176,-0.14556040756915634
332,1994-09-01,137.4,1.0294117647058787,0.1457725947521915
333,1994-10-01,136.7,0.0,-0.5094614264920083
334,1994-11-01,136.5,-0.4376367614879584,-0.1463057790782707
335,1994-12-01,136.1,-0.5116959064327631,-0.293040293040292
336,1995-01-01,136.6,-0.4373177842565523,0.3673769287288797
337,1995-02-01,137.4,0.0728332119446451,0.5856515373352966
338,1995-03-01,137.9,0.5102040816326703,0.363901018922852
339,1995-04-01,137.8,0.14534883720931369,-0.07251631617113397
340,1995-05-01,137.9,0.21802325581397053,0.07256894049345597
341,1995-06-01,137.8,0.07262164124910431,-0.07251631617113397
342,1995-07-01,138.2,0.5822416302765587,0.2902757619738683
343,1995-08-01,138.8,1.1661807580175099,0.4341534008683201
344,1995-09-01,139.5,1.5283842794759694,0.5043227665705974
345,1995-10-01,140.6,2.8529626920263285,0.7885304659498216
346,1995-11-01,141.0,3.296703296703307,0.2844950213371389
347,1995-12-01,141.5,3.967670830271852,0.35460992907800915
348,1996-01-01,142.3,4.172767203513916,0.5653710247349952
349,1996-02-01,142.3,3.5662299854439583,0.0
350,1996-03-01,142.6,3.408266860043496,0.21082220660575413
351,1996-04-01,142.2,3.1930333817126177,-0.28050490883591017
352,1996-05-01,142.1,3.045685279187804,-0.07032348804499877
353,1996-06-01,143.8,4.354136429608135,1.196340605207613
354,1996-07-01,144.4,4.486251808972508,0.4172461752433909
355,1996-08-01,145.3,4.68299711815563,0.6232686980609525
356,1996-09-01,146.8,5.232974910394272,1.0323468685478288
357,1996-10-01,147.6,4.97866287339972,0.5449591280653809
358,1996-11-01,148.4,5.248226950354606,0.5420054200542035
359,1996-12-01,149.4,5.58303886925795,0.6738544474393482
360,1997-01-01,149.1,4.77863668306393,-0.20080321285140812
361,1997-02-01,148.7,4.497540407589584,-0.26827632461435824
362,1997-03-01,148.0,3.7868162692847207,-0.4707464694014729
363,1997-04-01,148.3,4.289732770745447,0.20270270270270618
364,1997-05-01,148.7,4.644616467276563,0.26972353337826327
365,1997-06-01,148.5,3.2684283727399066,-0.13449899125755893
366,1997-07-01,148.7,2.9778393351800325,0.13468013468012074
367,1997-08-01,148.7,2.33998623537508,0.0
368,1997-09-01,148.7,1.2942779291553075,0.0
369,1997-10-01,148.4,0.5420054200542035,-0.20174848688633285
370,1997-11-01,148.6,0.13477088948785632,0.13477088948785632
371,1997-12-01,147.9,-1.0040160642570295,-0.4710632570659401
372,1998-01-01,148.1,-0.670690811535879,0.13522650439485862
373,1998-02-01,147.7,-0.672494956287828,-0.27008777852802757
374,1998-03-01,147.7,-0.20270270270270618,0.0
375,1998-04-01,147.4,-0.6068779501011479,-0.20311442112388445
376,1998-05-01,147.3,-0.9414929388029458,-0.06784260515603213
377,1998-06-01,146.9,-1.077441077441077,-0.27155465037339566
378,1998-07-01,147.1,-1.0759919300605159,0.1361470388018926
379,1998-08-01,147.6,-0.7397444519166019,0.3399048266485405
380,1998-09-01,146.6,-1.4122394082044298,-0.6775067750677488
381,1998-10-01,147.2,-0.8086253369272378,0.4092769440654731
382,1998-11-01,147.2,-0.9421265141319024,0.0
383,1998-12-01,147.0,-0.6085192697768749,-0.13586956521738358
384,1999-01-01,146.5,-1.080351114112088,-0.3401360544217691
385,1999-02-01,147.3,-0.27081922816518667,0.5460750853242491
386,1999-03-01,147.2,-0.3385240352065,-0.06788866259336279
387,1999-04-01,147.5,0.06784260515604323,0.20380434782609758
388,1999-05-01,147.6,0.20366598778003286,0.06779661016949046
389,1999-06-01,147.5,0.4084411164057222,-0.06775067750677266
390,1999-07-01,147.2,0.06798096532969478,-0.20338983050848247
391,1999-08-01,147.9,0.2032520325203402,0.47554347826088694
392,1999-09-01,148.6,1.3642564802182733,0.47329276538201626
393,1999-10-01,148.5,0.8831521739130599,-0.06729475100941684
394,1999-11-01,150.0,1.9021739130434812,1.0101010101010166
395,1999-12-01,149.7,1.8367346938775508,-0.20000000000001128
396,2000-01-01,150.3,2.5938566552901055,0.40080160320643543
397,2000-02-01,151.4,2.7834351663272194,0.7318695941450404
398,2000-03-01,152.6,3.6684782608695787,0.7926023778071167
399,2000-04-01,153.4,4.0000000000000036,0.5242463958060384
400,2000-05-01,154.5,4.674796747967491,0.7170795306388422
401,2000-06-01,155.1,5.152542372881341,0.3883495145631022
402,2000-07-01,155.7,5.774456521739135,0.3868471953578201
403,2000-08-01,156.3,5.679513184584173,0.3853564547206423
404,2000-09-01,156.4,5.248990578734869,0.0639795265515053
405,2000-10-01,156.4,5.3198653198653245,0.0
406,2000-11-01,155.3,3.533333333333344,-0.7033248081841359
407,2000-12-01,156.6,4.609218436873741,0.8370895041854398
408,2001-01-01,158.1,5.189620758483016,0.9578544061302763
409,2001-02-01,159.6,5.416116248348746,0.9487666034155628
410,2001-03-01,160.3,5.045871559633031,0.43859649122808264
411,2001-04-01,161.2,5.084745762711851,0.5614472863381126
412,2001-05-01,161.3,4.401294498381891,0.062034739454097654
413,2001-06-01,161.8,4.31979368149582,0.309981401115933
414,2001-07-01,162.2,4.174694926140021,0.24721878862792313
415,2001-08-01,162.0,3.6468330134356908,-0.12330456226880004
416,2001-09-01,162.0,3.5805626598465423,0.0
417,2001-10-01,163.2,4.347826086956519,0.7407407407407307
418,2001-11-01,162.6,4.70057952350289,-0.3676470588235281
419,2001-12-01,162.0,3.4482758620689724,-0.36900369003689537
420,2002-01-01,162.2,2.593295382669192,0.12345679012344402
421,2002-02-01,161.9,1.441102756892243,-0.18495684340319452
422,2002-03-01,162.9,1.6219588271989993,0.6176652254478165
423,2002-04-01,163.0,1.1166253101737134,0.061387354205022504
424,2002-05-01,163.0,1.0539367637941721,0.0
425,2002-06-01,162.0,0.12360939431395046,-0.6134969325153339
426,2002-07-01,162.3,0.061652281134416675,0.18518518518519933
427,2002-08-01,161.9,-0.06172839506172201,-0.24645717806531797
428,2002-09-01,161.4,-0.37037037037036535,-0.3088326127239083
429,2002-10-01,161.1,-1.2867647058823484,-0.18587360594796154
430,2002-11-01,161.8,-0.49200492004919383,0.4345127250155345
431,2002-12-01,162.1,0.06172839506173311,0.1854140914709479
432,2003-01-01,161.7,-0.30826140567200566,-0.2467612584824197
433,2003-02-01,164.8,1.7912291537986347,1.9171304885590823
434,2003-03-01,164.8,1.1663597298956496,0.0
435,2003-04-01,165.7,1.6564417177914015,0.5461165048543659
436,2003-05-01,165.4,1.4723926380368235,-0.18105009052503673
