,date_time,All Items - Index (1982-1984=100),All Items - Pct_Change (Yearly),All Items - Pct_Change (Monthly)
640,2000-05-01,171.2,3.1325301204819134,0.17554125219425565
641,2000-06-01,172.2,3.7349397590361377,0.5841121495327117
642,2000-07-01,172.7,3.5992801439711952,0.29036004645761615
643,2000-08-01,172.7,3.3512866546977715,0.0
644,2000-09-01,173.6,3.45649582836709,0.5211349160393786
645,2000-10-01,173.9,3.4503271861986873,0.1728110599078514
646,2000-11-01,174.2,3.444180522565321,0.17251293847038163
647,2000-12-01,174.6,3.4360189573459543,0.22962112514350874
648,2001-01-01,175.6,3.7212049616065945,0.572737686139746
649,2001-02-01,176.0,3.529411764705892,0.2277904328018332
650,2001-03-01,176.1,2.9824561403508643,0.05681818181817455
651,2001-04-01,176.4,3.2182562902282053,0.17035775127769437
652,2001-05-01,177.3,3.5630841121495394,0.5102040816326481
653,2001-06-01,177.7,3.193960511033689,0.2256063169768563
654,2001-07-01,177.4,2.7214823393167498,-0.16882386043892694
655,2001-08-01,177.4,2.7214823393167498,0.0
656,2001-09-01,178.1,2.5921658986175045,0.3945885005636862
657,2001-10-01,177.6,2.127659574468077,-0.28074115665356336
658,2001-11-01,177.5,1.894374282433997,-0.05630630630630851
659,2001-12-01,177.4,1.603665521191311,-0.05633802816901179
660,2002-01-01,177.7,1.1958997722095743,0.16910935738443378
661,2002-02-01,178.0,1.1363636363636465,0.16882386043894915
662,2002-03-01,178.5,1.3628620102214661,0.2808988764045006
663,2002-04-01,179.3,1.643990929705219,0.4481792717086819
664,2002-05-01,179.5,1.2408347433727984,0.1115448968209698
665,2002-06-01,179.6,1.0692177827799743,0.055710306406675514
666,2002-07-01,180.0,1.465614430665152,0.22271714922048602
667,2002-08-01,180.5,1.747463359639223,0.2777777777777768
668,2002-09-01,180.8,1.516002245929271,0.16620498614958734
669,2002-10-01,181.2,2.0270270270270174,0.22123893805308104
670,2002-11-01,181.5,2.2535211267605604,0.16556291390728006
671,2002-12-01,181.8,2.4802705749718212,0.16528925619836432
672,2003-01-01,182.6,2.757456387169399,0.44004400440043057
673,2003-02-01,183.6,3.146067415730336,0.5476451259583737
674,2003-03-01,183.9,3.025210084033625,0.16339869281045694
675,2003-04-01,183.2,2.175125488008911,-0.38064165307233333
676,2003-05-01,182.9,1.8941504178273005,-0.16375545851528006
677,2003-06-01,183.1,1.948775055679297,0.10934937124111865
678,2003-07-01,183.7,2.055555555555544,0.3276897870016393
679,2003-08-01,184.5,2.216066481994461,0.4354926510615087
680,2003-09-01,185.1,2.378318584070782,0.3252032520325132
681,2003-10-01,184.9,2.041942604856528,-0.10804970286331095
682,2003-11-01,185.0,1.9283746556473913,0.05408328826392861
683,2003-12-01,185.5,2.0352035203520247,0.2702702702702675
684,2004-01-01,186.3,2.026286966046009,0.43126684636118906
685,2004-02-01,186.7,1.688453159041381,0.21470746108425143
686,2004-03-01,187.1,1.7400761283306032,0.2142474558114671
687,2004-04-01,187.4,2.2925764192139875,0.16034206306787535
688,2004-05-01,188.2,2.8977583378895444,0.4268943436499306
689,2004-06-01,188.9,3.1676679410158393,0.37194473963868546
690,2004-07-01,189.1,2.939575394665228,0.10587612493382359
691,2004-08-01,189.2,2.5474254742547275,0.052882072977267214
692,2004-09-01,189.8,2.5391680172879516,0.3171247357294016
693,2004-10-01,190.8,3.1909140075716547,0.5268703898840821
694,2004-11-01,191.7,3.621621621621607,0.4716981132075304
695,2004-12-01,191.7,3.3423180592991875,0.0
696,2005-01-01,191.6,2.8448738593666034,-0.052164840897228615
697,2005-02-01,192.4,3.0530262453133394,0.41753653444676075
698,2005-03-01,193.1,3.2068412613575736,0.36382536382535413
699,2005-04-01,193.7,3.3617929562433257,0.31071983428274663
700,2005-05-01,193.6,2.869287991498415,-0.05162622612286949
701,2005-06-01,193.7,2.541026998411855,0.05165289256197081
702,2005-07-01,194.9,3.067160232681121,0.6195147134744561
703,2005-08-01,196.1,3.6469344608879517,0.6157003591585442
704,2005-09-01,198.8,4.741833508956805,1.37684854665987
705,2005-10-01,199.1,4.350104821802936,0.15090543259557165
706,2005-11-01,198.1,3.3385498174230532,-0.5022601707684538
707,2005-12-01,198.1,3.3385498174230532,0.0
708,2006-01-01,199.3,4.018789144050117,0.6057546693589266
709,2006-02-01,199.4,3.63825363825363,0.050175614651282174
710,2006-03-01,199.7,3.4179181771103018,0.15045135406217547
711,2006-04-01,200.7,3.613835828600931,0.5007511266900355
712,2006-05-01,201.3,3.9772727272727293,0.2989536621823774
713,2006-06-01,201.8,4.1817243159525175,0.24838549428713996
714,2006-07-01,202.9,4.104669061056954,0.5450941526263575
715,2006-08-01,203.8,3.926568077511483,0.44356826022671214
716,2006-09-01,202.8,2.012072434607637,-0.4906771344455385
717,2006-10-01,201.9,1.4063284781516971,-0.4437869822485285
718,2006-11-01,202.0,1.9687026754164672,0.04952947003467045
719,2006-12-01,203.1,2.5239777889954462,0.544554455445545
720,2007-01-01,203.437,2.075765178123423,0.1659281142294633
721,2007-02-01,204.226,2.420260782347028,0.3878350545869269
722,2007-03-01,205.288,2.798197295943927,0.5200121434097538
723,2007-04-01,205.904,2.5929247633283525,0.3000662483924943
724,2007-05-01,206.755,2.709885742672613,0.41329940166290324
725,2007-06-01,207.234,2.692765113974227,0.23167517109623503
726,2007-07-01,207.603,2.3178905864958077,0.17805958481715844
727,2007-08-01,207.667,1.897448478900876,0.030828070885302594
728,2007-09-01,208.547,2.8338264299802685,0.42375533907650365
729,2007-10-01,209.19,3.610698365527476,0.3083237831280172
730,2007-11-01,210.834,4.373267326732666,0.7858884267890387
731,2007-12-01,211.445,4.108813392417532,0.2898014551732553
732,2008-01-01,212.174,4.294695655165981,0.3447705076970342
733,2008-02-01,212.687,4.142959270611968,0.24178268779397882
734,2008-03-01,213.448,3.9749035501344343,0.3578027806118822
735,2008-04-01,213.942,3.9037609759888126,0.2314381020201539
736,2008-05-01,215.208,4.088413823123993,0.5917491656617146
737,2008-06-01,217.463,4.935966105947864,1.04782350098509
738,2008-07-01,219.016,5.497512078341837,0.7141444751521009
739,2008-08-01,218.69,5.308017162091239,-0.14884757278006422
740,2008-09-01,218.877,4.953319875136075,0.08550916822900323
741,2008-10-01,216.995,3.7310578899565128,-0.8598436564828615
742,2008-11-01,213.153,1.0999174706166848,-1.7705477084725474
743,2008-12-01,211.398,-0.02222800255385904,-0.8233522399403226
744,2009-01-01,211.933,-0.11358601902212717,0.2530771341261451
745,2009-02-01,212.705,0.008463140671510772,0.3642660652187324
746,2009-03-01,212.495,-0.4464787676623838,-0.0987282856538485
747,2009-04-01,212.709,-0.5763244243767063,0.10070825195886979
748,2009-05-01,213.022,-1.015761495855172,0.14714939189219844
749,2009-06-01,214.79,-1.2291746182109153,0.8299612246622345
750,2009-07-01,214.726,-1.9587610037622771,-0.029796545463012247
751,2009-08-01,215.445,-1.4838355663267633,0.33484533777929926
752,2009-09-01,215.861,-1.377942862886472,0.19308872334005134
753,2009-10-01,216.509,-0.22396829420033848,0.3001931798703783
754,2009-11-01,217.234,1.9145871744709275,0.3348590589767664
755,2009-12-01,217.347,2.8141231232083674,0.052017639964274665
756,2010-01-01,217.488,2.6211113889767157,0.06487322116246474
757,2010-02-01,217.281,2.151336357866529,-0.09517766497462166
758,2010-03-01,217.353,2.2861714393279886,0.03313681361922782
759,2010-04-01,217.403,2.2067707525304403,0.023004053314190642
760,2010-05-01,217.29,2.003548929218568,-0.05197720362644098
761,2010-06-01,217.199,1.1215605940686268,-0.041879515854381655
762,2010-07-01,217.605,1.3407784804821077,0.18692535416828804
763,2010-08-01,217.923,1.1501775395112546,0.14613634796996067
764,2010-09-01,218.275,1.1183122472331775,0.1615249422961318
765,2010-10-01,219.035,1.1666951489314625,0.348184629481163
766,2010-11-01,219.59,1.084544776600338,0.25338416234848005
767,2010-12-01,220.472,1.437793022217937,0.4016576346828282
768,2011-01-01,221.187,1.7007834915029774,0.3243042200370194
769,2011-02-01,221.898,2.124898173333145,0.321447463006419
770,2011-03-01,223.046,2.619241510354109,0.51735482068338
771,2011-04-01,224.093,3.0772344447868694,0.46940989750992035
772,2011-05-01,224.806,3.4589718808964998,0.3181714734507679
773,2011-06-01,224.806,3.5023181506360412,0.0
774,2011-07-01,225.395,3.5798809769996165,0.26200368317570444
775,2011-08-01,226.106,3.75499603070808,0.3154462166418792
776,2011-09-01,226.597,3.812621692818685,0.21715478580843772
777,2011-10-01,226.75,3.5222681306640524,0.0675207527019328
778,2011-11-01,227.169,3.451432214581729,0.18478500551268873
779,2011-12-01,227.223,3.062066838419386,0.023770849015480877
780,2012-01-01,227.842,3.0087663379855023,0.27241960540966836
781,2012-02-01,228.329,2.8981784423473878,0.21374461249461518
782,2012-03-01,228.807,2.5828752813320977,0.20934703870292282
783,2012-04-01,229.187,2.2731633741348567,0.16607883500068255
784,2012-05-01,228.713,1.7379429374660749,-0.2068180132381081
785,2012-06-01,228.524,1.653870448297634,-0.08263631713106845
786,2012-07-01,228.59,1.4175114798464783,0.02888099280600187
787,2012-08-01,229.918,1.6859349154821235,0.580952797585188
788,2012-09-01,231.015,1.9497168982819613,0.47712662775423187
789,2012-10-01,231.638,2.1556780595369363,0.26967945804385884
790,2012-11-01,231.249,1.7960197033926262,-0.16793444944266378
791,2012-12-01,231.221,1.7595049796895523,-0.012108160467716456
792,2013-01-01,231.679,1.684061762098299,0.1980788942180789
793,2013-02-01,232.937,2.0181404902574807,0.5429926752100966
794,2013-03-01,232.282,1.5187472411246183,-0.28119191025899326
795,2013-04-01,231.797,1.138808047576867,-0.2087979266581219
796,2013-05-01,231.893,1.3903888279197085,0.041415548950163306
797,2013-06-01,232.445,1.7157935271568725,0.23804082055085551
798,2013-07-01,232.9,1.885471805415806,0.19574523005443378
799,2013-08-01,233.456,1.538809488600279,0.23872906826962748
800,2013-09-01,233.544,1.0947341081747997,0.037694469193350066
801,2013-10-01,233.669,0.8767991434911471,0.053523104853914205
802,2013-11-01,234.1,1.2328701961954458,0.18444894273523804
803,2013-12-01,234.719,1.5128383667573297,0.2644169158479315
804,2014-01-01,235.288,1.557758795574915,0.24241752904536895
805,2014-02-01,235.547,1.1204746347724948,0.11007786202441583
806,2014-03-01,236.028,1.6126949139408042,0.204205530106516
807,2014-04-01,236.468,2.015125303606169,0.18641856050976013
808,2014-05-01,236.918,2.166947687079812,0.19030059035471947
809,2014-06-01,237.231,2.0589816945944195,0.1321132206079767
810,2014-07-01,237.498,1.9742378703305974,0.11254852864928111
811,2014-08-01,237.46,1.7150983482969062,-0.01600013473797013
